cust ID,store_id,receiver_ID_highest,cust_rec_ID,cust name,add1,add2,suburb,state,country,postcode,sub_lat,sub_long,group,rep,store_lat,store_long,total_tw_purchases,total_fy23_sales_out,tw_purchases,fy23_sales
7BUN8057,8057,5714,7BUN80575714,BUNNINGS - KEPERRA - 8057,481 SETTLEMENT RD,,KEPERRA,QLD,Australia,4054,-27.4196228,152.9494624,BUNNINGS,7DG,-27.42159192,152.9488063,202458,347929,1,20
7BUN8066,8066,7444,7BUN80667444,BUNNINGS - BROWNS PLAINS WAREHOUSE,101 Browns Plains Road,,BROWNS PLAINS,QLD,Australia,4118,-27.6620444,153.0530248,BUNNINGS,7NSA,-27.66261,153.04445,277457,436201,14,9
7BUN8073,8073,7600,7BUN80737600,BUNNINGS - HERVEY BAY TRADE CENTRE - 8073 (PIALBA),ISLANDER ROAD,,PIALBA,QLD,Australia,4655,-25.2812998,152.8294091,BUNNINGS,9DEL,-25.28497801,152.8312526,243668,146750,4,2
7BUN8076,8076,5718,7BUN80765718,BUNNINGS - ROTHWELL - 8076,CNR ANZAC AVE & BREMNER RD,,ROTHWELL,QLD,Australia,4022,-27.2186093,153.0645671,BUNNINGS,7DG,-27.22865953,153.0625669,175037,284340,3,20
7BUN8087,8087,5721,7BUN80875721,BUNNINGS - ROCKLEA - 8087,CNR GRANARD & BALHAM RDS,,ROCKLEA,QLD,Australia,4106,-27.5582435,153.016471,BUNNINGS,7NSA,-27.56055941,153.0089817,365067,574778,9,19
7BUN8092,8092,7606,7BUN80927606,BUNNINGS - NARANGBA TRADE CENTRE - 8092,C/O 158 LINDUM ROAD,,HEMMANT,QLD,Australia,4174,-27.45,153.133333,BUNNINGS,7DP,-27.44556768,153.133723,183798,184965,17,17
7BUN8103,8103,5727,7BUN81035727,BUNNINGS - MOUNT GRAVATT - 8103,CNR CREEK & WECKER RDS,,MOUNT GRAVATT,QLD,Australia,4122,29.8711196,-95.6622599,BUNNINGS,7DG,-27.53856036,153.0799714,135688,230253,10,17
7BUN8118,8118,5734,7BUN81185734,BUNNINGS - LAWNTON - 8118,GYMPIE ROAD,,LAWNTON,QLD,Australia,4501,-27.2840393,152.9832839,BUNNINGS,7DP,-27.29302458,152.9853404,235418,138702,1,3
7BUN8121,8121,5736,7BUN81215736,BUNNINGS - BUNDABERG - 8121,2 FAIRCLOTH CRESCENT,,BUNDABERG,QLD,Australia,4670,-24.8895617,152.3213331,BUNNINGS,9DEL,-24.8895617,152.3213331,149923,131963,1,1
7BUN8129,8129,7546,7BUN81297546,BUNNINGS - SOUTH TWEED HEADS WAREHOUSE,29-41 Greenway Drive,,TWEED HEADS SOUTH,NSW,Australia,2486,-28.1942932,153.5393031,BUNNINGS,7KC,-28.2048007,153.536903,225855,358589,18,2
7BUN8139,8139,5745,7BUN81395745,BUNNINGS - SOUTH LISMORE - 8139,2 BRUXNER HIGHWAY,,SOUTH LISMORE,NSW,Australia,2480,-28.8221611,153.2656868,BUNNINGS,7KC,-28.8218942,153.2658577,219925,357001,19,8
7BUN8152,8152,5749,7BUN81525749,BUNNINGS - MARYBOROUGH - 8152,FERRY STREET,,MARYBOROUGH,QLD,Australia,4650,-25.536067,152.6950436,BUNNINGS,7GP,-25.53756624,152.6947698,123003,188718,20,2
7BUN8157,8157,4332,7BUN81574332,BUNNINGS - WARWICK - 8157,CNR CANNING  CONDAMINE STREET,,WARWICK,QLD,Australia,4370,-28.2157285,152.0281701,BUNNINGS,7NSA,-28.21396597,152.0422553,95718,147827,6,19
7BUN8159,8159,7535,7BUN81597535,BUNNINGS - WEST IPSWICH - 8159,"CNR BRISBANE, CLAY ",& DARLING ST,WEST IPSWICH,QLD,Australia,4305,-27.616667,152.75,BUNNINGS,7NSA,-27.61696349,152.7488859,218953,330480,18,20
7BUN8164,8164,5757,7BUN81645757,BUNNINGS - MANLY WEST - 8164,398 WONDALL RD,,MANLY WEST,QLD,Australia,4179,-27.468458,153.1533241,BUNNINGS,7TV,-27.46861849,153.153237,189493,316280,12,2
7BUN8169,8169,5760,7BUN81695760,BUNNINGS - OXENFORD - 8169,GLOBAL PLAZA,,OXENFORD,QLD,Australia,4210,-27.8892633,153.3121899,BUNNINGS,7NSA,-27.88950005,153.3127629,244083,404802,8,4
7BUN8171,8171,5762,7BUN81715762,BUNNINGS - BETHANIA - 8171,9 GLASSON DRIVE,,BETHANIA,QLD,Australia,4205,-27.7038287,153.1566376,BUNNINGS,7NSA,-27.70369033,153.1571373,201027,309196,13,5
7BUN8172,8172,7068,7BUN81727068,BUNNINGS - BURLEIGH WATERS - 8172,285 BURLEIGH CONNECTION RD,,BURLEIGH WATERS,QLD,Australia,4220,-28.0999522,153.4200794,BUNNINGS,7KC,-28.0999971,153.4270256,298251,469151,9,17
7BUN8179,8179,7309,7BUN81797309,BUNZL OUTSOURCING SERVICES,2/34 MANTON STREET,,MORNINGSIDE,QLD,Australia,4170,-27.4529065,153.0766747,BUNNINGS,7TV,-27.45175879,153.0762293,61674,91226,3,10
7BUN8180,8180,7411,7BUN81807411,BUNNINGS - NORTH LAKES,18-28 COOK COURT,,NORTH LAKES,QLD,Australia,4509,-27.2118133,152.9972824,BUNNINGS,7DG,-27.21212035,152.9974702,208207,345985,19,11
7BUN8181,8181,7493,7BUN81817493,BUNNINGS - BUNDAMBA - 8181,CNR BRISBANE RD & MINING ST,,BUNDAMBA,QLD,Australia,4304,-27.6,152.816667,BUNNINGS,7NSA,-27.61021684,152.8063375,166985,266862,16,2
7BUN8182,8182,7473,7BUN81827473,BUNNINGS - SPRINGFIELD CENTRAL - 8182,CNR MAIN ST,SOUTHERN CROSS CIRCUIT,SPRINGFIELD CENTRAL,QLD,Australia,4300,-27.6853621,152.9058822,BUNNINGS,7NSA,-27.67792442,152.9019466,235897,379097,13,11
7BUN8190,8190,7014,7BUN81907014,BUNNINGS - GYMPIE - 8190,5 HALL RD,,GLANMIRE,QLD,Australia,4570,-26.2226565,152.6914259,BUNNINGS,7GP,-26.22265429,152.6909623,220152,328402,13,20
7BUN8196,8196,5773,7BUN81965773,BUNNINGS - ACACIA RIDGE - 8196,1661 BEAUDESERT ROAD,,ACACIA RIDGE,QLD,Australia,4110,-27.5969724,153.0350867,BUNNINGS,7NSA,-27.59652881,153.0348543,193020,293324,16,20
7BUN8197,8197,5774,7BUN81975774,BUNNINGS - INDOOROOPILLY - 8197,94-108 COONAN ST,,INDOOROOPILLY,QLD,Australia,4068,-27.5005455,152.9761047,BUNNINGS,7TV,-27.50115776,152.9760971,97108,154491,8,5
7BUN8199,8199,5775,7BUN81995775,BUNNINGS - LOGAN ROAD MT GRAVATT SFS - 8199,1290 LOGAN RD,,MOUNT GRAVATT EAST,QLD,Australia,4122,-27.5311858,153.074001,BUNNINGS,7NSA,-27.53703083,153.0784281,69109,109805,1,20
7BUN8200,8200,5776,7BUN82005776,BUNNINGS - TOOMBUL SFS - 8200,1015 SANDGATE RD,,NUNDAH,QLD,Australia,4012,-27.409113,153.0616173,BUNNINGS,9DEL,-27.40908725,153.0615133,141887,152387,19,17
7BUN8201,8201,7468,7BUN82017468,BUNNINGS - LOGANHOLME SFS,CNR PACIFIC HWY & BRYANTS RD,,LOGANHOLME,QLD,Australia,4129,-27.684444,153.189722,BUNNINGS,7DG,-27.66545036,153.1846375,79801,131818,10,16
7BUN8204,8204,5779,7BUN82045779,BUNNINGS - MERMAID WATERS SFS - 8204,CNR BERMUDA & MARKERI ST,,MERMAID WATERS,QLD,Australia,4218,-28.0448881,153.4076038,BUNNINGS,7KC,-28.06281622,153.4182517,58181,96631,7,14
7BUN8205,8205,3239,7BUN82053239,BUNNINGS - KINGAROY - 8205,2 WALTER ROAD,,KINGAROY,QLD,Australia,4610,-26.5309478,151.8399968,BUNNINGS,7GP,-26.5581665,151.8402805,93544,143852,8,16
7BUN8215,8215,7420,7BUN82157420,BUNNINGS - PIMPAMA- 8215,2 YAWALPAH ROAD,,PIMPAMA,QLD,Australia,4209,-27.816667,153.3,BUNNINGS,7NSA,-27.82692015,153.3484106,153706,258623,8,1
7BUN8449,8449,7664,7BUN84497664,BUNNINGS - ROCKHAMPTON,540 YAAMBA ROAD,,ROCKHAMPTON,QLD,Australia,4700,-23.3790772,150.510016,BUNNINGS,9DEL,-23.3790772,150.510016,253392,137841,8,7
7BUN8453,8453,4292,7BUN84534292,BUNNINGS - YEPPOON WAREHOUSE - 8453,3571 YEPPOON ROAD,,HIDDEN VALLEY,QLD,Australia,4703,-23.1638922,150.7156265,BUNNINGS,7GP,-23.16278887,150.719259,101021,180934,15,1
8BUN8436,8436,2548,8BUN84362548,BUNNINGS - TOWNSVILLE TRADE CENTRE - 8436,BUNNINGS TOWNSVILLE,LOT 57 JAY STREET,BOHLE PLAINS,QLD,Australia,4817,-19.3141354,146.6896533,BUNNINGS,8YM,-19.3141354,146.6896533,136978,115633,20,1
8BUN8462,8462,2556,8BUN84622556,BUNNINGS - PAGET MACKAY WAREHOUSE,165-179 Archibald Street,,PAGET,QLD,Australia,4740,-21.187089,149.1788204,BUNNINGS,8YM,-21.16889395,149.1534103,269441,396622,11,6
8BUN8467,8467,7573,8BUN84677573,BUNNINGS - AIRLIE BEACH - 8467,SHUTE HARBOUR RD,PANDANUS DR,CANNONVALE,QLD,Australia,4802,-20.278703,148.699436,BUNNINGS,8YM,-20.29500782,148.6757876,121356,179872,20,19
8BUN8476,8476,2562,8BUN84762562,BUNNINGS - MOUNT ISA SFS - 8476,89 WEST STREET,,MOUNT ISA,QLD,Australia,4825,-20.6976372,139.4850601,BUNNINGS,8YM,-20.76928287,139.4442805,69468,130752,17,11
1GET001,1,2452,1GET0012452,GET TOOLS DIRECT,3/ 125 SUGAR ROAD,,MAROOCHYDORE,QLD,Australia,4558,-26.6717673,153.0966354,INDEPENDENTS,#N/A,-26.66295501,153.0914881,133134,135411,2,11
1LTV001,1,3096,1LTV0013096,L  T VENABLES WANGARA,1/75 BUCKINGHAM DR,,WANGARA,WA,Australia,6065,-31.791,115.829,INDEPENDENTS,#N/A,-31.78761,115.82716,205690,116647,12,12
1TOT001,1,2,1TOT0012,TOTAL TOOLS - TOOWOOMBA/IPSWICH,361-365 TAYLOR STREET,,TOOWOOMBA,QLD,Australia,4350,-27.5503299,151.9076622,INDEPENDENTS,#N/A,-27.5503299,151.9076622,198379,236311,17,17
1WES001,1,2784,1WES0012784,WESTERNEX,66 TRUGANINA RD,,MALAGA,WA,Australia,6090,-31.86,115.893,INDEPENDENTS,#N/A,-31.8642739,115.8895815,104515,197712,6,20
23DP009,9,4441,23DP0094441,INSPIRATIONS - CREMORNE (262-262),89 PARRAWEEN STREET,,CREMORNE,NSW,Australia,2090,-33.8288694,151.2255485,INDEPENDENTS,2RO,-33.82791856,151.2300446,107148,289055,19,9
23DP010,10,4333,23DP0104333,INSPIRATIONS - DUBBO (337-337),CNR COBRA  & HAWTHORN STREET,,DUBBO,NSW,Australia,2830,-32.2315018,148.6329645,INDEPENDENTS,2JNA,-32.25368595,148.6013284,279845,212054,20,9
23DP015,15,4390,23DP0154390,INSPIRATIONS - PENRITH (266-266),SHOP 1,95 BATT STREET,PENRITH,NSW,Australia,2750,-33.75,150.7,INDEPENDENTS,2JNA,-33.75742672,150.6873452,204242,255674,14,11
23DP018,18,3251,23DP0183251,INSPIRATIONS - COFFS HARBOUR (236-236),182 ORLANDO STREET,,COFFS HARBOUR,NSW,Australia,2450,-30.298612,153.1093922,INDEPENDENTS,2MF,-30.28575604,153.1286358,258001,284532,12,10
2ACE003,3,4396,2ACE0034396,ACE GUTTERS PTY LTD,DOCK 2,69 BOUNDARY ROAD,MORTDALE,NSW,Australia,2223,-33.96932,151.06969,INDEPENDENTS,2JN,-33.96474608,151.0795318,221771,290526,9,12
2ACH001,1,3227,2ACH0013227,ACHESON?S MITRE  10  (104224),7 OXFORD STREET,,FORBES,NSW,Australia,2871,-33.379879,148.0066888,INDEPENDENTS,2RO,-33.39398273,148.0037444,264608,245116,10,12
2AIR001,1,4323,2AIR0014323,AIRR WAREHOUSE - TAMWORTH,6 COOK ST,,TAMWORTH,NSW,Australia,2340,-31.092748,150.9320334,INDEPENDENTS,2MF,-31.08869152,150.9270761,255274,191047,16,15
2AIR002,2,4312,2AIR0024312,AIRR WAREHOUSE - WAGGA WAGGA,2/7 SCHILLER ST,,WAGGA WAGGA,NSW,Australia,2650,-35.1081689,147.3598323,INDEPENDENTS,2JN,-35.1052672,147.3710594,252182,202414,19,20
2AIR003,3,4366,2AIR0034366,AIRR WAREHOUSE - SYDNEY,UNIT C98,KURRAJONG AVE,MOUNT DRUITT,NSW,Australia,2770,-33.7722,150.8194,INDEPENDENTS,2JN,-33.77156074,150.8170402,272551,223895,12,10
2ALL004,4,4615,2ALL0044615,**PIA** ALL MOWER SPARES,2 IRONBARK AVENUE,,CAMDEN,NSW,Australia,2570,-34.054444,150.695833,INDEPENDENTS,2AH,-34.0729955,150.6950503,116455,103344,7,16
2ALT001,1,4457,2ALT0014457,ALTRA NURSERY (107391),5 DEPOT ROAD,,MORTDALE,NSW,Australia,2223,-33.96932,151.06969,INDEPENDENTS,2JN,-33.96794832,151.0636519,209120,262132,15,7
2ALU001,1,4631,2ALU0014631,ALUMINIUM WAREHOUSE (MEM3688),1/2 WATTLE ROAD,,BROOKVALE,NSW,Australia,2100,-33.7653,151.27041,INDEPENDENTS,2RO,-33.76809513,151.278609,145027,293037,11,16
2AMA024,24,4458,2AMA0244458,PAINTRIGHT - ST MARYS,UNIT 10,6 CHRISTIE STREET,ST MARYS,NSW,Australia,2760,-33.7589212,150.7708274,INDEPENDENTS,2JNA,-33.7638922,150.7728574,230444,113767,15,4
2AMA027,27,4535,2AMA0274535,AMAZON - KEMPS CREEK (BWU2),13 EMPORIUM AVENUE,,KEMPS CREEK,NSW,Australia,2178,-33.87464,150.79868,INDEPENDENTS,3SC,-33.82927464,150.7981689,127444,201423,13,15
2AST003,3,4509,2AST0034509,ASTLEYS PLUMBING  HARDWARE,17-21 COBBORA ROAD,,DUBBO,NSW,Australia,2830,-32.2315018,148.6329645,INDEPENDENTS,2JNA,-32.24449986,148.6157192,120196,216932,9,15
2ATO002,2,4550,2ATO0024550,ATOM WETHERILL PARK,423-427 VICTORIA STREET,,WETHERILL PARK,NSW,Australia,2164,-33.84975,150.91101,INDEPENDENTS,2JNA,-33.84587756,150.8986316,156608,296469,12,17
2ATO004,4,4450,2ATO0044450,ATOM SUPPLY - BERESFIELD,13 BABILLA CLOSE,,BERESFIELD,NSW,Australia,2322,-32.799,151.635,INDEPENDENTS,2MF,-32.81251265,151.6369272,208081,232347,1,19
2AUS001,1,4636,2AUS0014636,AUSTEST LABORITORIES,7 / 9 PACKARD AVE,,CASTLE HILL,NSW,Australia,2154,-33.72925,151.00402,INDEPENDENTS,2JN,-33.73549122,150.9845084,181229,272647,13,8
2BAG001,1,4668,2BAG0014668,BULAHDELAH HARDWARE (844506),8 MARKWELL ROAD,,BULAHDELAH,NSW,Australia,2423,-32.4042398,152.2093154,INDEPENDENTS,0,-32.39840717,152.2093652,172339,124104,14,10
2BAR001,1,4609,2BAR0014609,BARRENJOEY TIMBER (MEM723),107 DARLEY STREET,,MONA VALE,NSW,Australia,2103,-33.67596,151.30653,INDEPENDENTS,2RO,-33.67373735,151.3035169,111535,122806,16,3
2BBF001,1,4281,2BBF0014281,BBF INDUSTRIAL,7 HUNTLEY ROAD,,ORANGE,NSW,Australia,2800,-33.283333,149.1,INDEPENDENTS,2JNA,-33.30621622,149.1004103,238719,198083,5,16
2BEA004,4,3260,2BEA0043260,BEARFAST PTY LTD,50 BARNES STREET,,TAMWORTH,NSW,Australia,2340,-31.092748,150.9320334,INDEPENDENTS,2MF,-31.09673123,150.9369878,247039,139696,13,8
2BEG003,3,4703,2BEG0034703,BEGA MITRE 10 (783660),127 AUCKLAND STREET,,BEGA,NSW,Australia,2550,-36.6889097,149.8416404,INDEPENDENTS,2SW,-36.67854633,149.8397954,140886,234194,17,20
2BEG004,4,4460,2BEG0044460,BEGA FASTENERS  INDUSTRIAL SUPPL.,UNIT 4,32 - 42 WEST STREET,BEGA,NSW,Australia,2550,-36.6889097,149.8416404,INDEPENDENTS,2SW,-36.67989677,149.8463516,143151,164509,4,5
2BEL002,2,4416,2BEL0024416,INSPIRATIONS - BELCONNEN (248-248),SHOP 8,4 WEEDON CLOSE,BELCONNEN,ACT,Australia,2617,-35.237,149.065,INDEPENDENTS,2SW,-35.23548644,149.0613475,267026,281588,5,19
2BER001,1,4471,2BER0014471,THE BERRY RURAL CO-OP SOCIETY,4 OLD CREMERY LANE,,BERRY,NSW,Australia,2535,-34.775278,150.693889,INDEPENDENTS,2JN,-34.7812437,150.6967856,272628,113317,20,20
2BER009,9,4304,2BER0094304,THE BERRY RURAL CO-OP SOCIETY LTD,OLD CREAMERY LANE,,BERRY,NSW,Australia,2535,-34.775278,150.693889,INDEPENDENTS,9DEL,-34.7812437,150.6967856,136652,264967,14,19
2BEV001,1,4540,2BEV0014540,BEVERIDGES MITRE 10 (4681),371 HILLSBOROUGH ROAD,,WARNERS BAY,NSW,Australia,2282,-32.982,151.651,INDEPENDENTS,2MF,-32.96457164,151.6563527,166174,254781,12,3
2BEX002,2,4715,2BEX0024715,ONSITE TIMBER AND BUILDING SUPPLIES (MEM796),64 GOW STREET,,PADSTOW,NSW,Australia,2211,-33.95592,151.03247,INDEPENDENTS,2JNA,-33.93634028,151.0335593,279850,224355,7,19
2BLA013,13,4282,2BLA0134282,BLACKWOODS - SYDNEY,1 BELLEVUE CIRCUIT,,GREYSTANES,NSW,Australia,2145,-33.823244,150.943633,INDEPENDENTS,2AH,-33.83623823,150.9548835,253617,154601,5,11
2BLA014,14,4561,2BLA0144561,BLACKWOODS - ORANGE,18-22 PEISLEY STREET,,ORANGE,NSW,Australia,2800,-33.283333,149.1,INDEPENDENTS,2RO,-33.2971194,149.1016194,213935,286144,10,18
2BLA037,37,4417,2BLA0374417,BLACKSMITHS HOME HARDWARE (133686),93 TUREA STREET,,BLACKSMITHS,NSW,Australia,2281,-33.074,151.657,INDEPENDENTS,2MF,-33.07937317,151.649886,109357,273317,3,5
2BLA041,41,4339,2BLA0414339,BLACKWOODS - WOLLONGONG,"UNIT 1, 175-177 FIVE ISLAND RO",,UNANDERRA,NSW,Australia,2526,-34.453611,150.844722,INDEPENDENTS,2AH,-34.4605417,150.8656964,188690,278980,13,14
2BLA042,42,4349,2BLA0424349,BLACKWOODS - NEWCASTLE,9-13 RURAL DRIVE,,SANDGATE,NSW,Australia,2304,-32.867778,151.706111,INDEPENDENTS,2MF,-32.87401206,151.7089597,187163,128209,7,11
2BLU002,2,4512,2BLU0024512,KATOOMBA MITRE 10 (7340),46 WILSON ST,,KATOOMBA,NSW,Australia,2780,-33.7125,150.311944,INDEPENDENTS,2JNA,-33.71010818,150.3197616,237466,258742,19,19
2BOG001,1,4560,2BOG0014560,BOGGABRI HARDWARE AND RURAL SUPPLIES (103556),173-175 MERTON STREET,,BOGGABRI,NSW,Australia,2382,-30.7,150.033333,INDEPENDENTS,2JN,-30.70339158,150.0446371,260430,251316,9,9
2BON001,1,4583,2BON0014583,BONDI JUNCTION TIMBER AND HARDWARE (MEM731),47 OXFORD STREET,,BONDI JUNCTION,NSW,Australia,2022,-33.89145,151.2497,INDEPENDENTS,2JN,-33.89122056,151.2445411,294582,284011,2,12
2BON002,2,4622,2BON0024622,BONNYRIGG GARDEN CENTRE [NURSERYSCAPE] (IGC0560),ELIZABETH DR/WILSON ROAD,,BONNYRIGG,NSW,Australia,2177,-33.89812,150.89006,INDEPENDENTS,2TD,-33.89290542,150.8887069,293877,207936,8,7
2BOO002,2,4472,2BOO0024472,BOOTH AND TAYLOR HARDWARE - ANNANDALE (MEM917),7 BOOTH STREET,,ANNANDALE,NSW,Australia,2038,-33.8814,151.1707,INDEPENDENTS,2JN,-33.88256847,151.1748517,108702,268030,17,2
2BOU001,1,4600,2BOU0014600,BOURKE HOME HARDWARE (101162),36-38 OXLEY STREET,,BOURKE,NSW,Australia,2840,-30.090661,145.9381941,INDEPENDENTS,2JNA,-30.09028734,145.9362258,262088,167131,13,20
2BRA001,1,4523,2BRA0014523,BRAIDWOOD RURAL AND BUILDING SUPPLIES [GILMOUR],GILLAMATONG LANE,,BRAIDWOOD,NSW,Australia,2622,-35.4348268,149.8028582,INDEPENDENTS,2SW,-35.44891566,149.7934601,206989,150626,19,10
2BRI001,1,4347,2BRI0014347,BRISTOL - ALBION PARK,12 DURGADIN DRV,,ALBION PARK,NSW,Australia,2527,-34.5759492,150.7737333,INDEPENDENTS,2AH,-34.57794677,150.7653496,181068,227984,17,20
2BRI008,8,4426,2BRI0084426,BRISTOL - PAMBULA,SHOP 3 HIGHWAY TRADE,ARTHUR KAINE DRIVE,PAMBULA,NSW,Australia,2549,-36.916667,149.883333,INDEPENDENTS,2SW,-36.92207739,149.8744463,114199,158982,10,12
2BRI010,10,4705,2BRI0104705,BRIDGE MOWER AND CHAINSAW CENTRE,59 GEORGE STREET,,EAST GOSFORD,NSW,Australia,2250,-33.432,151.351,INDEPENDENTS,2MF,-33.43927781,151.3577166,159714,247046,4,7
2BUN004,4,2397,2BUN0042397,BUNZL CATERING SUPP HOSP DEPOT,290 PARRAMATTA ROAD,,AUBURN,NSW,Australia,2144,-33.86563,151.0236,INDEPENDENTS,2JN,-33.84021104,151.0299414,227339,245622,1,6
2CAM003,3,4418,2CAM0034418,CAMERONS H HARDWARE - BATEMANS BAY (MEM462),83 PRINCES HIGHWAY,,BATEMANS BAY,NSW,Australia,2536,-35.7143871,150.1794707,INDEPENDENTS,2SW,-35.7191966,150.1767146,201103,299371,17,5
2CAM004,4,4434,2CAM0044434,CAMERONS H HARDWARE - MORUYA (MEM928),80 CAMPBELL STREET,,MORUYA,NSW,Australia,2537,-35.9073095,150.0928052,INDEPENDENTS,2SW,-35.91201606,150.0823744,145247,201909,17,14
2CAM006,6,4673,2CAM0064673,CAMDEN MITRE 10 SOLUTIONS (784495),CNR  MAC GROVE  EXETER,,CAMDEN,NSW,Australia,2570,-34.054444,150.695833,INDEPENDENTS,2JNA,-34.04938632,150.6961764,290382,185004,5,5
2CAN005,5,4576,2CAN0054576,CANTERBURY TIMBER AND BUILDING SUPPLIES,64-68 COSGROVE ROAD,,STRATHFIELD SOUTH,NSW,Australia,2136,-33.8929126,151.0733379,INDEPENDENTS,2JN,-33.89631372,151.0750035,121777,184295,9,20
2CAR004,4,4571,2CAR0044571,CARROLLS HARDWARE (MEM893),121-129 WILLIAMS STREET,,KINGS CROSS,NSW,Australia,1340,-35.5374716,148.020805,INDEPENDENTS,2JN,-35.5374716,148.020805,293373,115174,17,17
2CAR005,5,4592,2CAR0054592,CARROLLS TIMBER AND HARDWARE (MEM636),CNR CHELMSFORD ROAD  PACIFIC,,CHARMHAVEN,NSW,Australia,2263,-33.2268985,151.4960868,INDEPENDENTS,2MF,-33.23862396,151.4993274,265969,234501,9,11
2CAS999,999,4644,2CAS9994644,GREEN FORREST TIMBER,49 PARRAMATTA RD,,CLYDE,NSW,Australia,2142,-33.8325954,151.0223928,INDEPENDENTS,2JDN,-33.83265757,151.0177959,142320,179539,16,4
2CDA002,2,4280,2CDA0024280,CDA EASTLAND TRADE SUPPLIES - BERESFIELD,1 / 8 YANGAN DR,,BERESFIELD,NSW,Australia,2322,-32.799,151.635,INDEPENDENTS,9DEL,-32.80905597,151.6327054,192928,225770,13,5
2CDA003,3,4379,2CDA0034379,CDA EASTLAND TRADE SUPPLIES -TUGGERAH,UNIT 13,1 RELIANCE DRIVE,TUGGERAH,NSW,Australia,2259,-33.299,151.435,INDEPENDENTS,2MF,-33.30421893,151.4192946,157191,214328,15,7
2CDA006,6,4544,2CDA0064544,CDA EASTLAND  - PORT MACQUARIE,160 LAKE ROAD,,PORT MACQUARIE,NSW,Australia,2444,-31.433333,152.9,INDEPENDENTS,2MF,-31.44759574,152.8864456,229955,212977,19,15
2CHA002,2,3338,2CHA0023338,CHARLIES HARDWARE (458075),50-56 MAIN STREET,,WEST WYALONG,NSW,Australia,2671,-33.9167698,147.2043777,INDEPENDENTS,2MF,-33.92387316,147.2105236,198098,231663,9,7
2CHU001,1,4641,2CHU0014641,CHURCHES GARDEN CENTRE (IGC0090),141 SEYMOUR STREET,,BATHURST,NSW,Australia,2795,-33.4192822,149.5775008,INDEPENDENTS,2JNA,-33.42457765,149.5775346,271896,176392,12,1
2CLE002,2,4484,2CLE0024484,CLEANERS SUPERMARKET,UNIT 3/53  DOWNTOWN ESTATE,CAWDOR ROAD,CAMDEN,NSW,Australia,2570,-34.054444,150.695833,INDEPENDENTS,2AH,-34.05338536,150.6971676,117107,228402,8,10
2CLE003,3,4369,2CLE0034369,**PIA** CLEANLILY NSW PTY LTD,TO BE COLLECTED FROM TRADEWARE,,MINTO,NSW,Australia,2566,-34.02646,150.8507,INDEPENDENTS,2JDN,-34.02646,150.8507,240445,154154,10,4
2CON002,2,4534,2CON0024534,CONDELL PARK PRODUCE,44 SIMMAT AVENUE,,CONDELL PARK,NSW,Australia,2200,-33.92498,151.00769,INDEPENDENTS,2JNA,-33.92194068,151.0112669,166068,262912,14,4
2COO011,11,4655,2COO0114655,COOMA MITRE 10 (8082),28 VALE STREET,,COOMA,NSW,Australia,2630,-36.2268655,149.1297882,INDEPENDENTS,2SW,-36.23458739,149.1246662,177758,284053,1,12
2COR001,1,4648,2COR0014648,CORNFORDS HARDWARE (MEM854),146 HOSKINS STREET,,TEMORA,NSW,Australia,2666,-34.4450316,147.5360981,INDEPENDENTS,2JN,-34.44557432,147.5327298,296597,235090,7,14
2COU001,1,4686,2COU0014686,COUNTRY ELEGANCE GARDENS AND GIFTS (IGC0130),103 HOOKE STREET,,DUNGOG,NSW,Australia,2420,-32.4046634,151.7524146,INDEPENDENTS,2MF,-32.39800657,151.748996,295390,193554,2,6
2CRO006,6,4295,2CRO0064295,CROWIES PAINTS - TAMWORTH,3/1 WIRRAWAY STREET,,TAMINDA,NSW,Australia,2340,-31.083333,150.904167,INDEPENDENTS,2MF,-31.0905859,150.9070191,195104,281050,8,1
2CRO014,14,4613,2CRO0144613,CROWIES PAINTS - INVERELL,14-16 LAWRENCE STREET,,INVERELL,NSW,Australia,2360,-29.7627514,151.1102815,INDEPENDENTS,2MF,-29.77535447,151.1174605,165552,285279,4,12
2DAH001,1,4406,2DAH0014406,DAHLSENS - ALEXANDRIA,"UNITE3, 46 MADDOX ST",,ALEXANDRIA,NSW,Australia,2015,-33.90166,151.20007,INDEPENDENTS,2JN,-33.90924523,151.1944616,264166,294346,5,18
2DIP001,1,4514,2DIP0014514,DIPPERS HOME TIMBER (101873),398 WARIALDA STREET,,MOREE,NSW,Australia,2400,-29.465833,149.833889,INDEPENDENTS,2MF,-29.4804104,149.8467874,258753,192136,4,6
2DOI007,7,4601,2DOI0074601,DIY TRUE VALUE HARDWARE (784418),54 BOLONG ROAD,,BOMADERRY,NSW,Australia,2541,-34.85,150.616667,INDEPENDENTS,2JN,-34.85571381,150.6112959,190812,297876,12,2
2DOU001,1,4378,2DOU0014378,DOUBLE BAY HARDWARE,406 NEW SOUTH HEAD ROAD,,DOUBLE BAY,NSW,Australia,2028,-33.8775,151.2412,INDEPENDENTS,2JN,-33.87706595,151.2442336,229494,140217,19,12
2DUL006,6,4602,2DUL0064602,DULUX TRADE CENTRE - BONDI JUNCTION (NC03),34 EBLEY STREET,,BONDI JUNCTION,NSW,Australia,2022,-33.89145,151.2497,INDEPENDENTS,2JN,-33.89297139,151.2464986,122081,207828,13,15
